run_id,total_called,total_planted,tp_called,tp_planted,precision,recall,f1,id_ctrl,id_treat,genome,acc_key,gc_key,fragment_length,read_length,nb_k,aligner,peakcaller,macs2_mode,tf_exp,seed,tf_seed,map_seed,gc_exp,acc_exp,map_coverage_pct,map_sigma,map_enrich,map_exp,use_control,coverage_ctrl,coverage_treat,tf_peak_count_ctrl,tf_peak_count_treat,tf_sigma,tf_enrich
0072,35,30,28,29,0.8,0.9666666666666667,0.8754716981132077,0072_con,0072_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,4.0,10,0,5,5,2500
0073,38,30,28,29,0.7368421052631579,0.9666666666666667,0.8362512873326468,0073_con,0073_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,8.0,10,0,5,5,1500
0074,35,30,29,30,0.8285714285714286,1.0,0.90625,0074_con,0074_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,8.0,10,0,5,5,2500
0075,38,30,28,29,0.7368421052631579,0.9666666666666667,0.8362512873326468,0075_con,0075_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,12.0,10,0,5,5,1500
0076,35,30,29,30,0.8285714285714286,1.0,0.90625,0076_con,0076_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,12.0,10,0,5,5,2500
0077,38,30,28,29,0.7368421052631579,0.9666666666666667,0.8362512873326468,0077_con,0077_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,16.0,10,0,5,5,1500
0078,35,30,29,30,0.8285714285714286,1.0,0.90625,0078_con,0078_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,16.0,10,0,5,5,2500
0079,38,30,28,29,0.7368421052631579,0.9666666666666667,0.8362512873326468,0079_con,0079_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,24.0,10,0,5,5,1500
0080,35,30,29,30,0.8285714285714286,1.0,0.90625,0080_con,0080_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,24.0,10,0,5,5,2500
0081,4,30,4,5,1.0,0.16666666666666666,0.2857142857142857,0081_con,0081_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,0.5,20,0,5,5,1500
0082,27,30,27,28,1.0,0.9333333333333333,0.9655172413793104,0082_con,0082_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,0.5,20,0,5,5,2500
0083,27,30,27,28,1.0,0.9333333333333333,0.9655172413793104,0083_con,0083_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,1.0,20,0,5,5,1500
0084,29,30,27,28,0.9310344827586207,0.9333333333333333,0.9321824907521578,0084_con,0084_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,1.0,20,0,5,5,2500
0085,29,30,27,28,0.9310344827586207,0.9333333333333333,0.9321824907521578,0085_con,0085_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,2.0,20,0,5,5,1500
0086,30,30,28,29,0.9333333333333333,0.9666666666666667,0.9497076023391814,0086_con,0086_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,2.0,20,0,5,5,2500
0087,33,30,28,29,0.8484848484848485,0.9666666666666667,0.9037284362826934,0087_con,0087_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,4.0,20,0,5,5,1500
0088,32,30,28,29,0.875,0.9666666666666667,0.918552036199095,0088_con,0088_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,4.0,20,0,5,5,2500
0089,38,30,29,30,0.7631578947368421,1.0,0.8656716417910448,0089_con,0089_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,8.0,20,0,5,5,1500
